"f_27:0","f_27:1","f_27:2","Points:0","Points:1","Points:2"
22.109735,0.068370834,0,1.911136,0.3504737,0
27.658056,0.073562399,0,1.9087569,0.33395785,0
27.525349,0.060495295,0,1.9,0.33438626,0
25.843878,0.057863113,0,1.9,0.33939427,0
38.357883,0.31158769,0,1.9108925,0.12361887,0
36.3535,0.28986636,0,1.9006302,0.10697974,0
36.463329,0.29069674,0,1.9,0.10787953,0
38.332542,0.30806577,0,1.9,0.12330078,0
9.5490713,0.026187366,0,1.9003623,0.020883568,0
16.110046,0.068558455,0,1.9034983,0.036170933,0
16.044977,0.067863017,0,1.9,0.035986226,0
9.6972561,0.027109971,0,1.9,0.021224711,0
32.44767,0.24534163,0,1.9196368,0.086385623,0
28.906012,0.20020317,0,1.9072458,0.072465442,0
31.606165,0.23201802,0,1.9,0.083020568,0
32.780514,0.24634551,0,1.9,0.087622076,0
40.70892,0.19342202,0,1.9125001,0.20640247,0
40.706238,0.23163252,0,1.911901,0.19042026,0
40.683239,0.21357349,0,1.9,0.19412714,0
40.683563,0.20526873,0,1.9,0.19755965,0
35.034328,0.079004876,0,1.9123324,0.30310944,0
31.357475,0.071904421,0,1.9068218,0.32052571,0
33.582489,0.059942096,0,1.9,0.31047985,0
34.163342,0.059670202,0,1.9,0.30777082,0
1.9593655e-05,1.0604493e-07,0,1.921654,0.40000001,0
7.1457348,0.013195004,0,1.9085588,0.38549632,0
2.475373,0.0045708967,0,1.9,0.39497572,0
-1.4780417e-05,-4.0476561e-08,0,1.9,0.40000001,0
38.248661,0.068149082,0,1.90626,0.27920026,0
39.413715,0.07073015,0,1.9007727,0.26412097,0
39.404751,0.06967546,0,1.9,0.26425073,0
38.536945,0.062562712,0,1.9,0.27555162,0
40.600437,0.25857687,0,1.9051474,0.17592269,0
40.343594,0.2869443,0,1.9042197,0.16021448,0
40.359081,0.28298742,0,1.9,0.16130443,0
40.54372,0.26224411,0,1.9,0.17261909,0
35.216324,0.27888477,0,1.9138045,0.10007071,0
33.295792,0.25276184,0,1.9,0.090192445,0
35.789722,0.28291705,0,1.9,0.10391004,0
-0.00019828517,-4.7206498e-07,0,1.9,0,0
9.3215714,0.025563475,0,1.9,0.020386023,0
-0.00019828517,-4.7206498e-07,0,1.9,0,0
37.742161,0.059079938,0,1.9,0.28365359,0
36.070404,0.060008593,0,1.9,0.29638875,0
40.59573,0.14654003,0,1.9076016,0.22521341,0
40.674488,0.17742161,0,1.9,0.20881136,0
40.66008,0.17155214,0,1.9,0.21139359,0
21.642544,0.1198054,0,1.9100057,0.050355159,0
27.240211,0.17977226,0,1.9,0.066961013,0
23.832333,0.14172369,0,1.9,0.056516014,0
17.327318,0.044269331,0,1.9042333,0.36269486,0
21.263218,0.052227218,0,1.9,0.35270178,0
18.633242,0.043520842,0,1.9,0.35939768,0
40.390961,0.12342164,0,1.9150869,0.23969322,0
39.85582,0.098596379,0,1.9146045,0.25598624,0
40.114716,0.093396299,0,1.9,0.24802636,0
40.275623,0.10069259,0,1.9,0.24312657,0
40.394783,0.11633657,0,1.9,0.23576596,0
39.50206,0.072946645,0,1.9,0.26199755,0
40.646549,0.22828595,0,1.9,0.18756013,0
39.809322,0.30655971,0,1.9063954,0.14463004,0
40.224934,0.29003134,0,1.9,0.15643734,0
39.929554,0.30055121,0,1.9,0.14774056,0
39.012928,0.30914193,0,1.9,0.13200685,0
39.575947,0.30722633,0,1.9,0.14037262,0
15.595809,0.03633618,0,1.9,0.36673072,0
10.706772,0.020307671,0,1.9,0.37774572,0
18.120132,0.085826404,0,1.9,0.041216478,0
20.970009,0.11145189,0,1.9,0.048461288,0
29.064939,0.061002932,0,1.9,0.32880107,0
35.838665,-0.70919633,0,2.9082372,0.29724568,0
38.985374,-0.64735723,0,2.9078743,0.27283081,0
33.41362,-0.73917478,0,2.9096565,0.31135482,0
30.560429,-0.76986682,0,2.9100962,0.32552832,0
39.156033,-0.25340167,0,2.8998833,0.14024143,0
40.630367,-0.29099062,0,2.9011843,0.15805683,0
41.776314,-0.47479424,0,2.8988314,0.22312041,0
41.966454,-0.40685698,0,2.8979826,0.2026474,0
36.929466,-0.21557492,0,2.8940377,0.12247407,0
34.673374,-0.20905149,0,2.905581,0.10886005,0
-5.6093588e-05,1.495573e-06,0,2.905556,0.40000001,0
14.706671,-0.38524207,0,2.8996871,0.37651438,0
-0.00012302987,4.2614522e-07,0,2.909375,0,0
5.686275,-0.011417991,0,2.9019532,0.01430802,0
40.085011,-0.60202724,0,2.9019549,0.26016089,0
23.415377,-0.76778811,0,2.9010673,0.35450613,0
41.684937,-0.33733207,0,2.8931155,0.1827433,0
22.048977,-0.11939899,0,2.9101605,0.05943368,0
17.159712,-0.08225245,0,2.9083276,0.044892397,0
41.254562,-0.54735249,0,2.9071214,0.2406075,0
27.066807,-0.80252481,0,2.9016607,0.34090206,0
11.651156,-0.044127073,0,2.9065418,0.029759474,0
28.405436,-0.15541509,0,2.896718,0.081181146,0
30.994865,-0.18297094,0,2.909375,0.091419034,0
-2.8357742,3.3471055,0,2.627281,0.80423671,0
-2.6239219,2.8044944,0,2.6016557,0.80035174,0
-2.1448541,2.9821875,0,2.6143229,0.78110415,0
-1.9360279,4.4905081,0,2.8201756,0.84340137,0
-1.9413593,4.9901152,0,2.8228433,0.82501721,0
-2.4061277,5.8631873,0,2.8094971,0.8203364,0
8.8837013,0.34053254,0,2.6148229,0.43038803,0
9.5022898,0.18324158,0,2.5936465,0.42455855,0
10.982497,0.32060024,0,2.6080713,0.41353598,0
0.35726413,7.6458049,0,2.7847762,0.62591755,0
-0.048821542,7.7722373,0,2.7862597,0.64517158,0
0.17847298,7.1071124,0,2.7748837,0.63636404,0
-0.24477905,5.2677097,0,2.7317259,0.67322034,0
-0.68676394,5.9555173,0,2.744756,0.68752915,0
-0.54171503,5.3713541,0,2.7310176,0.68695259,0
-0.3768903,6.0597334,0,2.8546379,0.69480956,0
-0.53501946,5.4980536,0,2.8568909,0.71335173,0
-0.72222024,7.5324507,0,2.8364592,0.69816321,0
-0.91295075,5.5414085,0,2.8502555,0.74091882,0
-0.46069193,2.9924457,0,2.8717515,0.75441223,0
-0.42125684,3.635581,0,2.8700449,0.733262,0
-0.35128203,3.2395163,0,2.6444879,0.70728326,0
-0.425165,3.5224485,0,2.6591997,0.70683807,0
0.0072119627,3.1486266,0,2.6440463,0.69273484,0
-2.1732113,3.7810802,0,2.7989666,0.89257324,0
-2.5194104,4.6875782,0,2.7976427,0.86959779,0
-1.9409226,3.7038357,0,2.8097527,0.88042581,0
-0.9872008,2.5713367,0,2.8450713,0.85013252,0
-0.64440936,2.0008512,0,2.8594923,0.83274287,0
-0.46934947,1.3368208,0,2.8605278,0.85117906,0
-4.3734922,5.4535937,0,2.6988099,0.84951782,0
-4.6316347,5.5207267,0,2.7045472,0.86863762,0
-4.5977511,5.2534657,0,2.6909251,0.86230451,0
2.1853354,2.5604808,0,2.6633959,0.58735949,0
2.3418546,2.6199758,0,2.6755426,0.57236809,0
2.0276902,2.8475587,0,2.678335,0.58647227,0
1.8267571,7.380085,0,2.7816975,0.55494338,0
2.2216268,7.5853581,0,2.7837954,0.53765696,0
2.0857513,8.584425,0,2.7977412,0.54603934,0
2.4840477,8.7800484,0,2.7993598,0.52984869,0
-6.6873463e-06,-2.5832465e-05,0,2.8650856,0.51643711,0
-1.2000562e-05,-5.1187282e-05,0,2.8742683,0.54166603,0
1.2308511,3.8570683,0,2.8560905,0.53399664,0
2.2489536,7.956933,0,2.8344328,0.53397387,0
2.0116014,8.6217918,0,2.8308973,0.55139214,0
2.3874428,9.2355137,0,2.8123958,0.53665507,0
5.4097142,0.83802515,0,2.6405621,0.47697172,0
4.6765447,1.1728038,0,2.6529408,0.4915559,0
4.658052,0.97595185,0,2.6358702,0.4974629,0
1.3696141,1.94558,0,2.5892274,0.65292102,0
1.686597,1.5568144,0,2.5693569,0.64634067,0
1.8738933,1.7939745,0,2.5888765,0.63376856,0
6.99897,0.55996764,0,2.6325898,0.45097396,0
8.213335,0.63284123,0,2.6429992,0.4365328,0
8.0950937,0.45640513,0,2.6266456,0.43814418,0
4.3553081,7.0584846,0,2.7785068,0.46494761,0
5.1613164,4.6491981,0,2.7553909,0.45684415,0
5.1833782,5.9407573,0,2.7709017,0.44961989,0
4.8434691,-1.1170074,0,2.4397256,0.54890317,0
4.8237224,-1.3904223,0,2.4209511,0.54969108,0
5.0834813,-1.402458,0,2.4186256,0.53514791,0
-1.0601238,0.19687405,0,2.493484,1.1652659,0
-0.59729075,0.10150287,0,2.4856191,1.177722,0
-1.2026329,0.1787985,0,2.4771912,1.1645145,0
1.6435113e-06,-1.7635126e-07,0,2.5391088,1.1802591,0
1.45869e-06,-1.8980707e-07,0,2.5518978,1.1761794,0
-0.61216748,0.19107379,0,2.5486898,1.1622808,0
-2.9947064,0.64888453,0,2.5086005,1.116425,0
-2.5946443,0.7284323,0,2.5340209,1.1197382,0
-2.2351377,0.54466766,0,2.519469,1.1322103,0
-1.228804,0.38105643,0,2.5472057,1.1480942,0
-0.81625766,0.22639741,0,2.5337565,1.1618102,0
-1.8813746,0.53266567,0,2.5355642,1.136264,0
-5.2416806,0.73538971,0,2.4807119,0.92778611,0
-5.3651171,0.31349975,0,2.4602859,0.93846625,0
-5.1563911,0.41016161,0,2.4661591,0.92482609,0
-5.6030564,3.147095,0,2.5981491,0.95292819,0
-5.622983,2.8965733,0,2.5888534,0.97205353,0
-5.5229058,3.1915455,0,2.606286,0.96870476,0
-5.2539845,3.2041864,0,2.6187801,0.98331434,0
-5.422565,3.0107048,0,2.6030741,0.98409885,0
-0.96636999,0.68836945,0,2.6818066,1.0856912,0
-1.2669951,0.96110696,0,2.6904635,1.0703809,0
-0.6902554,0.52290535,0,2.6953313,1.0832361,0
-0.29671466,2.3857319,0,2.5947077,0.71436799,0
0.24466714,2.2647943,0,2.5931091,0.69435084,0
-0.0026438951,2.5811477,0,2.6094444,0.70063168,0
-4.4632063,0.47506434,0,2.4732871,0.88872075,0
-4.7049413,0.70821124,0,2.4827583,0.89896905,0
-4.4196186,0.75154233,0,2.486464,0.88513505,0
-1.161548,1.3706521,0,2.7671943,0.99559879,0
-1.0389363,1.3246642,0,2.7799852,0.98336005,0
-0.53716952,0.66973549,0,2.7832279,0.99955237,0
-1.0989847,1.0435069,0,2.7323534,1.0376326,0
-1.8578598,1.7731538,0,2.7250919,1.0197668,0
-1.4729079,1.2995828,0,2.7155738,1.0420434,0
6.0162702e-06,-7.3958663e-06,0,2.7830222,1.0213938,0
3.8437352e-06,-4.1222111e-06,0,2.7652187,1.0414898,0
-0.76555955,0.85163414,0,2.7627785,1.0160619,0
-1.5238109,1.5753808,0,2.7421374,1.0125711,0
-2.0051737,2.1939192,0,2.7456326,0.99074876,0
-1.3783932,1.5218457,0,2.7542837,1.0035207,0
-5.4322901,3.8029613,0,2.6314657,0.93746948,0
-5.4518657,3.489723,0,2.6213758,0.95935506,0
-5.2897201,3.7865505,0,2.6406045,0.95550436,0
-1.3127285,1.3014394,0,2.7373984,1.0251735,0
-3.3526523,2.7239192,0,2.6828787,1.0112935,0
-2.9161549,2.5687118,0,2.7007773,1.0088788,0
-2.7457857,2.2940016,0,2.6934435,1.0220613,0
-3.8011816,-2.5822225,0,2.340987,0.87661624,0
-4.0310326,-2.1427166,0,2.3593481,0.88412404,0
-3.4982185,-2.4660964,0,2.3485529,0.86189389,0
-0.9756884,-2.3270259,0,2.0460708,0.86672825,0
-0.82335997,-2.3823698,0,2.037559,0.84153461,0
-1.0708351,-2.7191668,0,2.0590711,0.85491568,0
-0.63745505,-0.99484664,0,2.0260425,0.9503091,0
-0.94777423,-1.4545029,0,2.0489225,0.94492346,0
-0.7910372,-1.27977,0,2.0347846,0.93923712,0
-1.3490887,-1.5029979,0,2.0973091,0.99438959,0
-1.5972867,-1.8486871,0,2.1060722,0.98076522,0
-1.5291734,-1.6074224,0,2.111666,1.0002209,0
-1.4978155,-2.0412564,0,2.0900023,0.95285279,0
-1.8867429,-2.5372579,0,2.112932,0.9451105,0
-1.7044216,-2.1904736,0,2.1046553,0.95842373,0
-0.49777088,-0.39481121,0,2.1084311,1.0764687,0
-0.84610623,-0.6553092,0,2.1252434,1.0698552,0
-0.37197694,-0.27349436,0,2.1172514,1.0914099,0
-2.2323802,-1.4659274,0,2.1938295,1.0549989,0
-2.8097599,-1.8904357,0,2.2075145,1.035916,0
-2.5865681,-1.585561,0,2.2123916,1.053862,0
-1.9670671,-4.0376782,0,2.1350698,0.86509544,0
-2.2937822,-4.0168943,0,2.1497178,0.8826918,0
-2.0731213,-3.8130043,0,2.1334174,0.8813659,0
-3.6742914,-0.55580521,0,2.3661089,1.0977126,0
-3.1342504,-0.52976567,0,2.3536806,1.110728,0
-3.2782223,-0.68877202,0,2.3403277,1.1025177,0
-4.3468685,-1.7525393,0,2.3007169,1.039688,0
-4.405292,-2.051656,0,2.2893882,1.0246108,0
-4.7105846,-1.9816597,0,2.3067813,1.0199835,0
-3.3833838,-1.3649932,0,2.2806458,1.0709457,0
-3.7460055,-1.7215934,0,2.2741747,1.0497897,0
-3.3485768,-1.5349753,0,2.265609,1.0619693,0
-2.1580529,-0.7251913,0,2.279774,1.1150686,0
-2.8720829,-1.0218955,0,2.2852464,1.0931066,0
-2.4242551,-0.92551529,0,2.2691102,1.1007485,0
-1.7165788,-1.3896402,0,2.1499224,1.0392108,0
-2.1265512,-1.5862617,0,2.1742582,1.0404798,0
-1.7297235,-1.2894677,0,2.1613855,1.0511816,0
-1.7746586,-0.68729025,0,2.2552865,1.1169538,0
-1.284562,-0.45183805,0,2.2587204,1.1356171,0
-1.6334956,-0.5357154,0,2.2737954,1.1300029,0
-1.3806937,-0.60277945,0,2.2308171,1.1190643,0
-1.2522721,-0.61886108,0,2.2094853,1.1122646,0
-0.89832538,-0.41678566,0,2.2109437,1.1274437,0
-5.4125066,-1.5848664,0,2.3586307,0.99082029,0
-5.3917174,-1.4199071,0,2.3604925,1.0077648,0
-5.2772803,-1.714637,0,2.3448081,1.0022793,0
-2.2338667,-0.10444511,0,2.3950608,1.1420473,0
-1.6389202,-0.094539113,0,2.3856099,1.1564643,0
-2.2856355,-0.23329283,0,2.3719335,1.1379566,0
-3.8180974,-0.39686197,0,2.3847435,1.097543,0
-4.3452139,-0.47841278,0,2.3872147,1.0811329,0
-0.48833308,-0.65179127,0,2.0308352,0.98457754,0
-0.75208384,-0.96207243,0,2.0514393,0.98499948,0
-0.54517007,-0.67033386,0,2.0439138,0.99852854,0
-8.2219526e-07,1.8390259e-06,0,1.9511931,0.47960854,0
0.21425442,-0.51825583,0,1.9683322,0.48955181,0
0.20537199,-0.468151,0,1.9727616,0.47175899,0
