"f_27:0","f_27:1","f_27:2","Points:0","Points:1","Points:2"
-2.7604392e-05,2.3900439e-08,0,3.8,0.40000001,0
-3.2576885e-05,-3.167625e-06,0,2.7999849,0.40000001,0
6.7453816e-06,-8.7584049e-06,0,2.815268,0.42151758,0
-1.2037513e-05,-2.8576736e-05,0,2.8296173,0.44420925,0
1.8605228e-06,8.9963951e-06,0,2.8427279,0.4676384,0
-8.0797672e-06,-2.685921e-05,0,2.854562,0.49173754,0
-4.2176739e-06,-1.5935464e-05,0,2.8650856,0.51643711,0
-7.7032964e-06,-3.2113719e-05,0,2.8742683,0.54166603,0
-3.2342716e-06,-7.4329427e-07,0,2.8820834,0.5673514,0
1.2689716e-06,6.9535358e-06,0,2.8885086,0.59341919,0
-2.6336113e-06,-1.7034305e-05,0,2.8935251,0.61979437,0
1.3473116e-06,-9.7643406e-06,0,2.8971188,0.64640075,0
2.6714451e-07,-2.1861158e-06,0,2.8992791,0.67316169,0
1.8816951e-07,-2.5150885e-05,0,2.9000001,0.69999999,0
-1.6560424e-06,8.51402e-06,0,2.8992791,0.72683829,0
4.7880035e-06,-3.6616184e-05,0,2.8971188,0.75359923,0
2.100915e-06,-1.0604941e-05,0,2.8935251,0.78020567,0
-6.867248e-06,3.4353849e-05,0,2.8885086,0.80658078,0
3.680093e-06,-1.0118276e-05,0,2.8820834,0.83264863,0
8.9009075e-07,-3.1102102e-06,0,2.8742683,0.858334,0
1.6678049e-06,-4.7159187e-06,0,2.8650856,0.88356286,0
7.0115595e-07,-1.9710722e-06,0,2.854562,0.90826243,0
-2.5753568e-06,4.4193498e-06,0,2.8427279,0.9323616,0
3.4053878e-06,-5.7273783e-06,0,2.8296173,0.95579076,0
2.1608771e-06,-3.3107394e-06,0,2.815268,0.97848243,0
-1.3856425e-06,1.6354848e-06,0,2.7997215,1.0003711,0
4.7252215e-06,-5.868656e-06,0,2.7830222,1.0213938,0
3.1528982e-06,-3.4354546e-06,0,2.7652187,1.0414898,0
2.4052217e-06,-2.6863593e-06,0,2.7463622,1.0606012,0
8.1258268e-06,-7.4461354e-06,0,2.7265069,1.0786729,0
5.8760766e-06,-4.8248617e-06,0,2.7057104,1.0956528,0
1.7484821e-06,-1.3559977e-06,0,2.6840324,1.1114919,0
2.2864981e-06,-1.8039406e-06,0,2.6615355,1.1261446,0
3.6131116e-06,-2.0260725e-06,0,2.6382844,1.1395686,0
7.631822e-06,-4.1310332e-06,0,2.6143463,1.1517252,0
-1.3123872e-06,3.8361856e-07,0,2.5897901,1.1625794,0
4.1657663e-06,-1.8448349e-06,0,2.5646868,1.1720998,0
1.3156438e-06,-2.5887621e-07,0,2.5391088,1.1802591,0
2.4052908e-06,-5.0996198e-07,0,2.5131295,1.1870335,0
-7.1138311e-07,-1.7317043e-07,0,2.486824,1.1924039,0
-1.5124252e-06,1.5213087e-07,0,2.4602683,1.1963544,0
7.1890413e-06,-2.7934485e-07,0,2.4335389,1.1988739,0
1.4029051e-06,2.9793878e-08,0,2.4067125,1.199955,0
-1.8186721e-06,-1.7987827e-07,0,2.3798671,1.1995945,0
3.0591596e-06,3.7838569e-07,0,2.3530796,1.1977936,0
-1.5360658e-06,-1.8056764e-07,0,2.3264272,1.1945574,0
3.893287e-07,-9.0971682e-08,0,2.2999871,1.1898953,0
3.4379182e-06,1.099501e-06,0,2.2738354,1.1838207,0
-5.3959766e-06,-2.0272016e-06,0,2.2480474,1.1763512,0
-8.8921104e-07,-3.5708004e-07,0,2.2226975,1.1675081,0
1.5222222e-06,7.2855494e-07,0,2.1978588,1.1573172,0
3.4618088e-06,1.7217088e-06,0,2.1736031,1.1458076,0
6.8867075e-07,3.0493686e-07,0,2.1500001,1.1330127,0
4.8137105e-07,2.9673996e-07,0,2.1271176,1.1189693,0
1.4583704e-06,1.2255612e-06,0,2.1050222,1.1037179,0
8.3719712e-08,1.1595845e-07,0,2.0837774,1.0873024,0
3.7068745e-07,3.0557715e-07,0,2.0634441,1.0697703,0
2.7043984e-06,3.0929987e-06,0,2.0440812,1.0511721,0
-1.2291395e-07,-5.4992398e-08,0,2.0257447,1.0315614,0
9.8198041e-07,1.2857899e-06,0,2.008487,1.0109946,0
2.0464174e-07,2.3948482e-07,0,1.9923583,0.98953116,0
3.4273435e-07,6.4954116e-07,0,1.977405,0.96723294,0
-2.8397042e-07,-7.4007083e-08,0,1.96367,0.94416416,0
2.3285109e-07,5.0052802e-07,0,1.9511931,0.92039144,0
1.8674639e-07,3.8228126e-07,0,1.9400103,0.89598328,0
4.7721647e-07,1.3183269e-06,0,1.9301537,0.87101007,0
-8.5747899e-07,-2.5069041e-06,0,1.9216518,0.8455438,0
-5.0823655e-07,-1.5030739e-06,0,1.9145291,0.8196578,0
4.1683943e-08,2.1617002e-07,0,1.9088061,0.79342687,0
-2.2893841e-08,2.5542991e-07,0,1.9044994,0.76692659,0
1.8301738e-07,2.5151489e-06,0,1.9016213,0.7402333,0
1.3221153e-07,3.3240958e-06,0,1.9001802,0.71342397,0
-6.699838e-09,9.9505758e-07,0,1.9001802,0.68657601,0
-1.8498451e-07,3.1197114e-06,0,1.9016213,0.65976673,0
-7.7964621e-08,5.5972657e-07,0,1.9044994,0.63307345,0
3.2709221e-07,-1.2615393e-06,0,1.9088061,0.6065731,0
1.099024e-07,-2.6784193e-07,0,1.9145291,0.58034217,0
-4.8067699e-07,1.4877636e-06,0,1.9216518,0.55445623,0
-7.5847817e-07,2.6179976e-06,0,1.9301537,0.52898991,0
-1.4370116e-07,1.7871668e-07,0,1.9400103,0.5040167,0
-2.8373194e-07,8.1001394e-07,0,1.9511931,0.47960854,0
-1.7854733e-06,4.1007916e-06,0,1.96367,0.45583582,0
-5.7242519e-06,5.5783307e-06,0,1.977405,0.43276709,0
4.0888997e-05,1.1642662e-06,0,1.9923583,0.41046885,0
1.6788822,0.22797024,0,2.0002251,0.40000001,0
0.001684746,-8.4614003e-05,0,0,0.40000001,0
0.0001461686,-9.4891848e-06,0,0,0,0
5.7882677e-05,5.0046392e-08,0,3.8,0,0
-0.00013491377,-4.1358913e-07,0,1.9,0,0
1.2995773e-05,4.3824645e-08,0,1.1621326,0.40000001,0
1.8046738e-05,-2.5192125e-07,0,3.2222693,0.40000001,0
-8.9660796e-05,2.8668251e-07,0,2.8499999,0,0
4.0802133e-05,2.076071e-07,0,0.94999999,0,0
-8.6590226e-05,1.1444669e-07,0,1.5811789,0.40000001,0
-5.3594133e-05,4.9745495e-07,0,3.0111272,0.40000001,0
-5.2499536e-06,-6.7830783e-08,0,3.325,0,0
1.0878725e-05,-2.5739868e-07,0,0.58106631,0.40000001,0
2.9247571e-05,1.5288813e-07,0,1.425,0,0
-8.6035026e-05,-1.1135341e-07,0,1.790702,0.40000001,0
-3.8338079e-05,1.0605434e-06,0,2.905556,0.40000001,0
-9.5969961e-05,-8.3957417e-07,0,0.47499999,0,0
-1.5492316e-05,-1.3002024e-07,0,1.8954636,0.40000001,0
-0.00010497498,9.4740935e-06,0,2.8527706,0.40000001,0
-2.0284874e-06,-2.748731e-08,0,1.9478444,0.40000001,0
-9.8884368e-05,1.5288981e-05,0,2.8263779,0.40000001,0
5.9770728e-06,1.8476273e-07,0,1.9740348,0.40000001,0
-4.7303693e-05,2.8860707e-06,0,1.9871299,0.40000001,0
0.74763763,-1.3377551,0,2.4000707,0.70005602,0
-3.8666341e-05,-1.294931e-07,0,2.375,0,0
17.154596,0.2730746,0,2.448334,0.34785068,0
-9.1596914e-05,1.6506789e-07,0,3.5111346,0.40000001,0
-4.2618605e-05,3.079283e-08,0,3.5625,0,0
-9.4716561e-05,-3.3363303e-06,0,0.2375,0,0
-8.681084e-05,1.7411977e-06,0,0.29053316,0.40000001,0
-1.7674448e-06,-4.2798984e-08,0,0.87159944,0.40000001,0
-2.9498975e-05,-3.9830105e-08,0,2.1375,0,0
-4.537405e-05,-1.3961063e-07,0,0.71249998,0,0
-7.0221853e-05,1.0133859e-07,0,2.6125,0,0
-7.7446173e-05,-3.2867169e-07,0,1.6625,0,0
-3.7072547e-05,5.908263e-08,0,3.0875001,0,0
2.0533876,-2.7697043,0,2.1923285,0.56073362,0
-1.4259753,-3.741277,0,2.1785724,0.8162142,0
3.1941655,1.1099081,0,2.6040313,0.55536407,0
-4.3619528,-1.0611302,0,2.3898449,0.94982028,0
-2.1917641,3.0901406,0,2.627281,0.80423671,0
-3.6548354e-05,-9.7245817e-08,0,1.1875,0,0
3.163952e-05,-1.2267155e-07,0,1.3716557,0.40000001,0
28.690628,0.36329749,0,2.2096622,0.24832058,0
21.238384,-9.7134102e-07,0,0,0.2,0
30.944824,-0.0089365467,0,3.8,0.2,0
27.423061,0.033010658,0,1.06875,0.19327344,0
29.23488,0.019354204,0,2.6457474,0.22835481,0
30.546223,-0.18962398,0,3.4437499,0.18804891,0
24.531487,-0.14068852,0,0.43579972,0.22445714,0
28.1234,0.03407922,0,1.2891688,0.1955844,0
29.973583,-0.39267275,0,2.9583416,0.18881051,0
26.073282,-0.11288758,0,0.7263329,0.22613879,0
28.704168,0.037682433,0,1.5038351,0.19970886,0
30.201704,-0.23604006,0,3.20625,0.18269382,0
29.209528,0.1714956,0,1.78125,0.18248472,0
29.510557,0.34648806,0,1.9936776,0.18908423,0
22.75152,-0.044025846,0,0.20909271,0.20728196,0
30.153284,-0.080460958,0,3.6226966,0.16953211,0
4.499898,-0.82194602,0,2.4289017,0.52459735,0
28.511274,0.22716856,0,2.4704294,0.16153702,0
26.825451,0.13418168,0,0.89352107,0.16781904,0
25.696533,0.34597242,0,0.58159322,0.13426758,0
6.6729455,-0.37108782,0,2.2827194,0.40906143,0
10.950811,0.35650083,0,2.6349838,0.39314714,0
-4.5934644,1.9780982,0,2.5676291,0.97336084,0
0.20920306,-2.8477294,0,2.0715313,0.68234348,0
28.263437,-0.26685199,0,2.7954898,0.15676771,0
-0.24242422,4.539495,0,2.7317259,0.67322034,0
-2.8501723,-2.2058792,0,2.2231669,0.97954327,0
4.1424639e-05,-1.6142869e-07,0,3.3667021,0.40000001,0
24.450045,0.63954395,0,0.32984236,0.11824276,0
6.7004265e-05,4.6462492e-07,0,2.2562499,0,0
27.461992,0.29619625,0,2.319097,0.14198166,0
27.856098,-0.035900347,0,1.6467947,0.25958303,0
-0.00013940432,-6.0862653e-06,0,0.11875,0,0
27.684559,-0.36738124,0,3.0843623,0.26950386,0
-2.722012e-05,1.9612202e-08,0,3.6555674,0.40000001,0
-0.0001284177,8.9645346e-06,0,0.14526658,0.40000001,0
-4.766315e-05,-1.9104814e-08,0,0.7263329,0.40000001,0
-1.6921944e-05,-1.7406006e-07,0,0.43579972,0.40000001,0
-6.6411732e-05,2.6810164e-07,0,1.016866,0.40000001,0
2.7641037,-0.73391187,0,2.1407444,0.42722061,0
-2.4287183,0.35023892,0,2.4787266,0.82836771,0
28.133228,-0.25523686,0,3.3232222,0.26421463,0
