"f_27:0","f_27:1","f_27:2","Points:0","Points:1","Points:2"
-3.5345678e-05,6.9164372e-08,0,3.8,0.40000001,0
-3.4818233e-05,-1.897127e-05,0,2.7999849,0.40000001,0
2.0489105e-07,-1.1911302e-05,0,2.815268,0.42151758,0
-2.0851343e-05,-4.647901e-05,0,2.8296173,0.44420925,0
3.823086e-06,1.4268781e-05,0,2.8427279,0.4676384,0
-1.3643005e-05,-4.3151173e-05,0,2.854562,0.49173754,0
-7.1680324e-06,-2.5796455e-05,0,2.8650856,0.51643711,0
-1.3577441e-05,-5.2724907e-05,0,2.8742683,0.54166603,0
-4.8993938e-06,-3.7457371e-06,0,2.8820834,0.5673514,0
2.4695519e-06,1.2260139e-05,0,2.8885086,0.59341919,0
-5.0358399e-06,-2.9245068e-05,0,2.8935251,0.61979437,0
2.3375642e-06,-1.811342e-05,0,2.8971188,0.64640075,0
4.5487508e-07,-3.7501002e-06,0,2.8992791,0.67316169,0
9.1323749e-08,-4.7604539e-05,0,2.9000001,0.69999999,0
-3.2651758e-06,1.6696393e-05,0,2.8992791,0.72683829,0
9.3088574e-06,-7.0195245e-05,0,2.8971188,0.75359923,0
4.0058176e-06,-1.9955511e-05,0,2.8935251,0.78020567,0
-1.3264233e-05,6.5178247e-05,0,2.8885086,0.80658078,0
6.822871e-06,-1.8247621e-05,0,2.8820834,0.83264863,0
1.3133292e-06,-4.9756036e-06,0,2.8742683,0.858334,0
2.6176976e-06,-7.5447297e-06,0,2.8650856,0.88356286,0
1.0303654e-06,-3.0013314e-06,0,2.854562,0.90826243,0
-5.3907888e-06,8.9115056e-06,0,2.8427279,0.9323616,0
5.8226819e-06,-9.640059e-06,0,2.8296173,0.95579076,0
3.3801366e-06,-5.2297041e-06,0,2.815268,0.97848243,0
-2.8009504e-06,3.3481133e-06,0,2.7997215,1.0003711,0
7.714305e-06,-9.5069954e-06,0,2.7830222,1.0213938,0
5.0718627e-06,-5.3050121e-06,0,2.7652187,1.0414898,0
3.5899607e-06,-4.0841578e-06,0,2.7463622,1.0606012,0
1.2817337e-05,-1.1567754e-05,0,2.7265069,1.0786729,0
