"f_27:0","f_27:1","f_27:2","Points:0","Points:1","Points:2"
-2.3074141e-05,4.9409849e-08,0,3.8,0.40000001,0
-2.5184832e-05,-3.2587545e-06,0,2.7999849,0.40000001,0
2.6852456e-06,-8.5316251e-06,0,2.815268,0.42151758,0
-1.025754e-05,-2.3356451e-05,0,2.8296173,0.44420925,0
2.0363807e-06,8.1990747e-06,0,2.8427279,0.4676384,0
-7.1529516e-06,-2.2712858e-05,0,2.854562,0.49173754,0
-3.7681375e-06,-1.3487651e-05,0,2.8650856,0.51643711,0
-6.9430853e-06,-2.7555809e-05,0,2.8742683,0.54166603,0
-2.7026056e-06,2.1794604e-07,0,2.8820834,0.5673514,0
1.1650828e-06,6.4611386e-06,0,2.8885086,0.59341919,0
-2.3690925e-06,-1.4824279e-05,0,2.8935251,0.61979437,0
1.2282325e-06,-8.3224668e-06,0,2.8971188,0.64640075,0
2.0986955e-07,-1.6609488e-06,0,2.8992791,0.67316169,0
1.8752743e-07,-2.1638554e-05,0,2.9000001,0.69999999,0
-1.579116e-06,7.6808001e-06,0,2.8992791,0.72683829,0
4.1608887e-06,-3.1141361e-05,0,2.8971188,0.75359923,0
1.742328e-06,-8.6952632e-06,0,2.8935251,0.78020567,0
-6.039872e-06,2.9503184e-05,0,2.8885086,0.80658078,0
2.9919991e-06,-8.123392e-06,0,2.8820834,0.83264863,0
5.7953912e-07,-2.2308895e-06,0,2.8742683,0.858334,0
1.2775638e-06,-3.672511e-06,0,2.8650856,0.88356286,0
4.7196121e-07,-1.3920875e-06,0,2.854562,0.90826243,0
-2.3515599e-06,3.9346669e-06,0,2.8427279,0.9323616,0
2.6530547e-06,-4.4594299e-06,0,2.8296173,0.95579076,0
1.5841737e-06,-2.4488656e-06,0,2.815268,0.97848243,0
-1.2232059e-06,1.4562321e-06,0,2.7997215,1.0003711,0
3.6265474e-06,-4.4909943e-06,0,2.7830222,1.0213938,0
2.4435415e-06,-2.6141488e-06,0,2.7652187,1.0414898,0
1.7225675e-06,-1.9481245e-06,0,2.7463622,1.0606012,0
6.3172906e-06,-5.7660232e-06,0,2.7265069,1.0786729,0
4.5042702e-06,-3.6795273e-06,0,2.7057104,1.0956528,0
1.2301275e-06,-9.5083197e-07,0,2.6840324,1.1114919,0
1.6125158e-06,-1.2858328e-06,0,2.6615355,1.1261446,0
2.6578962e-06,-1.4726282e-06,0,2.6382844,1.1395686,0
5.8357332e-06,-3.1377406e-06,0,2.6143463,1.1517252,0
-1.1682612e-06,3.815974e-07,0,2.5897901,1.1625794,0
3.0992514e-06,-1.340611e-06,0,2.5646868,1.1720998,0
9.0390228e-07,-1.1720804e-07,0,2.5391088,1.1802591,0
1.791178e-06,-3.349833e-07,0,2.5131295,1.1870335,0
-5.7869562e-07,-1.0824268e-07,0,2.486824,1.1924039,0
-1.1322413e-06,1.2770717e-07,0,2.4602683,1.1963544,0
5.7101488e-06,-2.1890904e-07,0,2.4335389,1.1988739,0
1.1899369e-06,3.2436635e-08,0,2.4067125,1.199955,0
-1.3255241e-06,-1.1877513e-07,0,2.3798671,1.1995945,0
2.5547247e-06,3.2109293e-07,0,2.3530796,1.1977936,0
-1.1008616e-06,-1.0622422e-07,0,2.3264272,1.1945574,0
4.2108101e-07,-3.5712372e-08,0,2.2999871,1.1898953,0
2.871795e-06,9.3659111e-07,0,2.2738354,1.1838207,0
-4.2281872e-06,-1.5570815e-06,0,2.2480474,1.1763512,0
-6.2495809e-07,-2.4037629e-07,0,2.2226975,1.1675081,0
1.3032197e-06,6.3605626e-07,0,2.1978588,1.1573172,0
2.9126215e-06,1.4367346e-06,0,2.1736031,1.1458076,0
6.3665738e-07,2.9715855e-07,0,2.1500001,1.1330127,0
4.4168956e-07,3.0783622e-07,0,2.1271176,1.1189693,0
1.2786204e-06,1.0848496e-06,0,2.1050222,1.1037179,0
1.4410273e-07,1.775972e-07,0,2.0837774,1.0873024,0
4.2460266e-07,4.0526737e-07,0,2.0634441,1.0697703,0
2.3991975e-06,2.6842763e-06,0,2.0440812,1.0511721,0
4.7817988e-08,8.0452686e-08,0,2.0257447,1.0315614,0
9.9595798e-07,1.2527207e-06,0,2.008487,1.0109946,0
3.0868583e-07,3.6414073e-07,0,1.9923583,0.98953116,0
4.3219626e-07,7.606817e-07,0,1.977405,0.96723294,0
-1.2256606e-07,1.6990276e-07,0,1.96367,0.94416416,0
2.6250905e-07,6.0413248e-07,0,1.9511931,0.92039144,0
2.182086e-07,5.1444118e-07,0,1.9400103,0.89598328,0
4.5369461e-07,1.2869939e-06,0,1.9301537,0.87101007,0
-6.8976652e-07,-2.0101636e-06,0,1.9216518,0.8455438,0
-4.1014798e-07,-1.1494051e-06,0,1.9145291,0.8196578,0
4.3971411e-08,3.2636646e-07,0,1.9088061,0.79342687,0
-1.8913585e-08,3.6208195e-07,0,1.9044994,0.76692659,0
1.5813123e-07,2.2310248e-06,0,1.9016213,0.7402333,0
1.0672321e-07,2.9102662e-06,0,1.9001802,0.71342397,0
-6.6686199e-09,9.3422045e-07,0,1.9001802,0.68657601,0
-1.7238314e-07,2.6896932e-06,0,1.9016213,0.65976673,0
-7.4157946e-08,5.2379227e-07,0,1.9044994,0.63307345,0
2.6688329e-07,-9.9891349e-07,0,1.9088061,0.6065731,0
9.3267495e-08,-1.9854116e-07,0,1.9145291,0.58034217,0
-4.1009332e-07,1.2592518e-06,0,1.9216518,0.55445623,0
-6.285847e-07,2.1484454e-06,0,1.9301537,0.52898991,0
-1.0766842e-07,1.4244108e-07,0,1.9400103,0.5040167,0
-2.0689818e-07,6.9912738e-07,0,1.9511931,0.47960854,0
-1.4333779e-06,3.438832e-06,0,1.96367,0.45583582,0
-5.2636274e-06,4.2633205e-06,0,1.977405,0.43276709,0
3.4505349e-05,8.5095013e-07,0,1.9923583,0.41046885,0
1.5565114,0.29858279,0,2.0002251,0.40000001,0
0.0014552472,-7.8025179e-05,0,0,0.40000001,0
0.00013106171,-6.3487332e-06,0,0,0,0
5.148413e-05,-7.1440378e-09,0,3.8,0,0
-0.00011591193,-4.1231547e-07,0,1.9,0,0
1.1797837e-05,3.3598795e-08,0,1.1621326,0.40000001,0
1.6296925e-05,-1.630041e-07,0,3.2222693,0.40000001,0
-7.7404839e-05,2.3577071e-07,0,2.8499999,0,0
3.5162437e-05,1.4357043e-07,0,0.94999999,0,0
-7.3783587e-05,7.82127e-08,0,1.5811789,0.40000001,0
