"f_27:0","f_27:1","f_27:2","Points:0","Points:1","Points:2"
-2.1578648e-05,3.253114e-08,0,3.8,0.40000001,0
-2.9388806e-05,-8.0862646e-06,0,2.7999849,0.40000001,0
7.3642109e-06,-7.6866108e-06,0,2.815268,0.42151758,0
-1.1937448e-05,-3.0145637e-05,0,2.8296173,0.44420925,0
1.5267644e-06,8.1207454e-06,0,2.8427279,0.4676384,0
-7.9089486e-06,-2.6609094e-05,0,2.854562,0.49173754,0
-4.2040988e-06,-1.5956753e-05,0,2.8650856,0.51643711,0
-7.5584962e-06,-3.1548738e-05,0,2.8742683,0.54166603,0
-3.2268563e-06,-6.9120267e-07,0,2.8820834,0.5673514,0
1.1885785e-06,6.7131591e-06,0,2.8885086,0.59341919,0
-2.6467305e-06,-1.6865401e-05,0,2.8935251,0.61979437,0
1.3150087e-06,-9.4455345e-06,0,2.8971188,0.64640075,0
2.1494756e-07,-2.2464367e-06,0,2.8992791,0.67316169,0
2.0548222e-07,-2.4181158e-05,0,2.9000001,0.69999999,0
-1.7008279e-06,7.9543979e-06,0,2.8992791,0.72683829,0
4.598674e-06,-3.4507655e-05,0,2.8971188,0.75359923,0
1.9456429e-06,-9.7603852e-06,0,2.8935251,0.78020567,0
-6.599902e-06,3.2268326e-05,0,2.8885086,0.80658078,0
3.3104116e-06,-9.0114881e-06,0,2.8820834,0.83264863,0
6.828954e-07,-2.5466986e-06,0,2.8742683,0.858334,0
1.4347592e-06,-4.1004896e-06,0,2.8650856,0.88356286,0
5.0343863e-07,-1.5038061e-06,0,2.854562,0.90826243,0
-2.5264542e-06,4.245423e-06,0,2.8427279,0.9323616,0
2.9121118e-06,-4.8977658e-06,0,2.8296173,0.95579076,0
1.7566186e-06,-2.7180834e-06,0,2.815268,0.97848243,0
-1.3843188e-06,1.6423953e-06,0,2.7997215,1.0003711,0
4.017164e-06,-4.9872592e-06,0,2.7830222,1.0213938,0
2.6557941e-06,-2.8619995e-06,0,2.7652187,1.0414898,0
1.8929184e-06,-2.1517699e-06,0,2.7463622,1.0606012,0
7.0065985e-06,-6.3988828e-06,0,2.7265069,1.0786729,0
4.9649575e-06,-4.0603823e-06,0,2.7057104,1.0956528,0
1.3077998e-06,-1.0197883e-06,0,2.6840324,1.1114919,0
1.7216487e-06,-1.3858571e-06,0,2.6615355,1.1261446,0
2.9102646e-06,-1.6117438e-06,0,2.6382844,1.1395686,0
6.4826199e-06,-3.4824404e-06,0,2.6143463,1.1517252,0
-1.3090711e-06,4.3953474e-07,0,2.5897901,1.1625794,0
3.4997295e-06,-1.4982429e-06,0,2.5646868,1.1720998,0
1.0638649e-06,-1.2299351e-07,0,2.5391088,1.1802591,0
1.999977e-06,-3.6282989e-07,0,2.5131295,1.1870335,0
-5.9712869e-07,-1.1671759e-07,0,2.486824,1.1924039,0
-1.2611721e-06,1.5105097e-07,0,2.4602683,1.1963544,0
6.5189847e-06,-2.4828103e-07,0,2.4335389,1.1988739,0
1.3939939e-06,3.9446576e-08,0,2.4067125,1.199955,0
-1.3740606e-06,-1.2219351e-07,0,2.3798671,1.1995945,0
3.0142e-06,3.7590459e-07,0,2.3530796,1.1977936,0
-1.1016701e-06,-9.6053313e-08,0,2.3264272,1.1945574,0
5.9521159e-07,-1.8687906e-08,0,2.2999871,1.1898953,0
3.4009104e-06,1.1021665e-06,0,2.2738354,1.1838207,0
-4.7291837e-06,-1.7424268e-06,0,2.2480474,1.1763512,0
-6.2046655e-07,-2.3819335e-07,0,2.2226975,1.1675081,0
1.609944e-06,7.8114954e-07,0,2.1978588,1.1573172,0
3.420758e-06,1.6982435e-06,0,2.1736031,1.1458076,0
8.2240513e-07,4.1083726e-07,0,2.1500001,1.1330127,0
5.9848412e-07,4.3399035e-07,0,2.1271176,1.1189693,0
1.5527044e-06,1.3211542e-06,0,2.1050222,1.1037179,0
2.7281985e-07,3.0569834e-07,0,2.0837774,1.0873024,0
5.3839562e-07,5.4231953e-07,0,2.0634441,1.0697703,0
2.8533282e-06,3.1833235e-06,0,2.0440812,1.0511721,0
1.636495e-07,2.0975895e-07,0,2.0257447,1.0315614,0
1.2729178e-06,1.5895412e-06,0,2.008487,1.0109946,0
4.516674e-07,5.6444333e-07,0,1.9923583,0.98953116,0
5.6073077e-07,9.9016529e-07,0,1.977405,0.96723294,0
-6.6207726e-08,3.5087245e-07,0,1.96367,0.94416416,0
3.765268e-07,8.6219222e-07,0,1.9511931,0.92039144,0
3.2545276e-07,7.769724e-07,0,1.9400103,0.89598328,0
5.9438304e-07,1.6809418e-06,0,1.9301537,0.87101007,0
-7.5658573e-07,-2.1270077e-06,0,1.9216518,0.8455438,0
-4.3400286e-07,-1.1235292e-06,0,1.9145291,0.8196578,0
7.4179937e-08,5.7439075e-07,0,1.9088061,0.79342687,0
-4.2641162e-09,6.0506846e-07,0,1.9044994,0.76692659,0
1.9012698e-07,2.7819385e-06,0,1.9016213,0.7402333,0
1.1822329e-07,3.5591122e-06,0,1.9001802,0.71342397,0
-2.2517746e-08,1.2335202e-06,0,1.9001802,0.68657601,0
-2.216303e-07,3.2868941e-06,0,1.9016213,0.65976673,0
-1.1314839e-07,7.3290892e-07,0,1.9044994,0.63307345,0
2.6935786e-07,-1.046374e-06,0,1.9088061,0.6065731,0
6.6991106e-08,-1.3456339e-07,0,1.9145291,0.58034217,0
-5.1888793e-07,1.4757554e-06,0,1.9216518,0.55445623,0
-7.8135901e-07,2.5084141e-06,0,1.9301537,0.52898991,0
-1.6698988e-07,1.1597305e-07,0,1.9400103,0.5040167,0
-2.8560987e-07,5.6470924e-07,0,1.9511931,0.47960854,0
-1.5965574e-06,3.3547008e-06,0,1.96367,0.45583582,0
-4.9957184e-06,4.2712977e-06,0,1.977405,0.43276709,0
3.3202672e-05,4.6569261e-07,0,1.9923583,0.41046885,0
1.394573,0.20582442,0,2.0002251,0.40000001,0
0.0014736766,-7.8265599e-05,0,0,0.40000001,0
0.00012793882,-8.6011769e-06,0,0,0,0
4.9947179e-05,-2.4367612e-09,0,3.8,0,0
-0.0001139317,-2.811031e-07,0,1.9,0,0
1.1145466e-05,5.2447685e-08,0,1.1621326,0.40000001,0
1.7258048e-05,-1.9010214e-07,0,3.2222693,0.40000001,0
-6.9523543e-05,1.8525181e-07,0,2.8499999,0,0
3.5096589e-05,1.694911e-07,0,0.94999999,0,0
-7.2071241e-05,1.0920721e-07,0,1.5811789,0.40000001,0
-4.5668578e-05,5.4397344e-07,0,3.0111272,0.40000001,0
-2.8971299e-06,-2.5016631e-08,0,3.325,0,0
9.5074547e-06,-2.2806161e-07,0,0.58106631,0.40000001,0
2.5453599e-05,8.8160135e-08,0,1.425,0,0
-7.0973452e-05,-4.2159886e-08,0,1.790702,0.40000001,0
-3.2898784e-05,9.1140038e-07,0,2.905556,0.40000001,0
-8.0849757e-05,-7.080813e-07,0,0.47499999,0,0
-1.1511768e-05,-1.1930597e-07,0,1.8954636,0.40000001,0
-8.876338e-05,6.3016296e-06,0,2.8527706,0.40000001,0
-1.6232399e-07,-9.7762232e-08,0,1.9478444,0.40000001,0
-8.1524755e-05,9.0821359e-06,0,2.8263779,0.40000001,0
6.1638748e-06,2.5849229e-07,0,1.9740348,0.40000001,0
-3.7950907e-05,2.5351947e-06,0,1.9871299,0.40000001,0
0.43301952,-1.3227905,0,2.4000707,0.70005602,0
-3.3697521e-05,-1.4136974e-07,0,2.375,0,0
14.921355,0.061673269,0,2.448334,0.34785068,0
-7.535093e-05,1.0263437e-07,0,3.5111346,0.40000001,0
-3.2773245e-05,-1.2002164e-08,0,3.5625,0,0
-8.0547412e-05,-2.8751651e-06,0,0.2375,0,0
-7.2305673e-05,1.41379e-06,0,0.29053316,0.40000001,0
-1.3900192e-06,-8.6158778e-09,0,0.87159944,0.40000001,0
-2.4881127e-05,-1.5558458e-08,0,2.1375,0,0
-3.7793019e-05,-1.3922867e-07,0,0.71249998,0,0
-5.8704798e-05,-3.260472e-07,0,2.6125,0,0
-6.4996108e-05,-2.2631866e-07,0,1.6625,0,0
-3.0016196e-05,1.4758393e-07,0,3.0875001,0,0
1.8897566,-2.7093911,0,2.1923285,0.56073362,0
-1.380156,-3.3794832,0,2.1785724,0.8162142,0
2.624651,1.0649977,0,2.6040313,0.55536407,0
-4.0314517,-0.93097568,0,2.3898449,0.94982028,0
-2.2836175,2.8381889,0,2.627281,0.80423671,0
-3.016327e-05,-7.6138726e-08,0,1.1875,0,0
2.7538335e-05,-8.7976545e-08,0,1.3716557,0.40000001,0
25.617666,0.12738699,0,2.2096622,0.24832058,0
18.655773,-8.3850273e-07,0,0,0.2,0
27.618694,-0.028782265,0,3.8,0.2,0
24.536404,0.030048212,0,1.06875,0.19327344,0
26.475241,0.38301194,0,2.6457474,0.22835481,0
27.27714,-0.098468989,0,3.4437499,0.18804891,0
21.796818,-0.13592939,0,0.43579972,0.22445714,0
25.17931,0.029627889,0,1.2891688,0.1955844,0
26.622526,-0.42764378,0,2.9583416,0.18881051,0
23.261852,-0.10781638,0,0.7263329,0.22613879,0
25.706039,0.027538398,0,1.5038351,0.19970886,0
26.88389,-0.30909136,0,3.20625,0.18269382,0
26.140629,0.1224272,0,1.78125,0.18248472,0
26.435913,0.2210934,0,1.9936776,0.18908423,0
20.09672,-0.043639775,0,0.20909271,0.20728196,0
26.855957,-0.018371666,0,3.6226966,0.16953211,0
3.8999288,-0.95644456,0,2.4289017,0.52459735,0
25.763948,0.31091186,0,2.4704294,0.16153702,0
23.955999,0.12478171,0,0.89352107,0.16781904,0
22.861393,0.32379335,0,0.58159322,0.13426758,0
5.803803,-0.70915425,0,2.2827194,0.40906143,0
9.8375721,0.57313251,0,2.6349838,0.39314714,0
-4.2344499,1.7620184,0,2.5676291,0.97336084,0
0.18432176,-2.700593,0,2.0715313,0.68234348,0
25.07229,-0.076787956,0,2.7954898,0.15676771,0
-0.40164983,4.4277072,0,2.7317259,0.67322034,0
-2.6004095,-1.9405327,0,2.2231669,0.97954327,0
3.6591304e-05,-1.2168579e-07,0,3.3667021,0.40000001,0
21.718147,0.60667533,0,0.32984236,0.11824276,0
5.890087e-05,3.171896e-07,0,2.2562499,0,0
24.668974,0.2202868,0,2.319097,0.14198166,0
24.728739,-0.044340197,0,1.6467947,0.25958303,0
-0.0001195131,-5.1047391e-06,0,0.11875,0,0
24.601284,-0.48657581,0,3.0843623,0.26950386,0
-2.1081329e-05,2.0529654e-09,0,3.6555674,0.40000001,0
-0.00010930756,7.753898e-06,0,0.14526658,0.40000001,0
-3.9715513e-05,-7.4659336e-09,0,0.7263329,0.40000001,0
-1.344975e-05,-1.7366904e-07,0,0.43579972,0.40000001,0
-5.6016419e-05,2.5550901e-07,0,1.016866,0.40000001,0
2.5112541,-0.86443102,0,2.1407444,0.42722061,0
-2.465029,0.2506029,0,2.4787266,0.82836771,0
24.941879,-0.24233498,0,3.3232222,0.26421463,0
22.825079,-0.30304065,0,0.59876329,0.26716837,0
22.664537,-0.21235096,0,0.94423276,0.2897324,0
-3.4281578,0.31856737,0,2.4656827,1.0601789,0
-3.2264566,3.4903219,0,2.7006898,0.9135676,0
23.947506,0.13731381,0,1.6180629,0.12757806,0
0.74130237,-1.9181817,0,2.0631783,0.5456816,0
22.164146,0.21796532,0,2.0815907,0.29191461,0
24.543419,0.21498881,0,2.1236169,0.13867989,0
-3.3681099e-05,-1.0076351e-07,0,2.01875,0,0
22.66198,0.086933531,0,2.3326156,0.28941059,0
-0.64563173,-2.1164551,0,2.0485649,0.81732625,0
1.8210579,3.5635328,0,2.7326262,0.53666031,0
-2.8072102,-0.78952616,0,2.3238559,1.0619751,0
24.137154,-0.089422844,0,3.5429909,0.27318487,0
0.44043735,-3.5397406,0,2.2001104,0.68926328,0
2.4517691,-2.327975,0,2.3188555,0.59661275,0
-1.0021304,-2.860518,0,2.2959793,0.77083051,0
1.8689144,0.14727242,0,2.5012522,0.62658399,0
23.94079,-0.36911318,0,2.8395741,0.27474681,0
23.818506,-0.31558558,0,3.0810227,0.13415059,0
