"f_27:0","f_27:1","f_27:2","Points:0","Points:1","Points:2"
38.326595,0.10022342,0,1.911136,0.3504737,0
47.028667,0.095327169,0,1.9087569,0.33395785,0
46.83609,0.074615642,0,1.9,0.33438626,0
44.200115,0.07439556,0,1.9,0.33939427,0
60.396629,0.4928124,0,1.9108925,0.12361887,0
58.571659,0.48085341,0,1.9006302,0.10697974,0
58.670898,0.48088565,0,1.9,0.10787953,0
60.366734,0.48703846,0,1.9,0.12330078,0
17.023069,0.050092708,0,1.9003623,0.020883568,0
28.430243,0.12994458,0,1.9034983,0.036170933,0
28.320585,0.12875634,0,1.9,0.035986226,0
17.281143,0.05184672,0,1.9,0.021224711,0
53.960896,0.42908812,0,1.9196368,0.086385623,0
49.041584,0.36044207,0,1.9072458,0.072465442,0
52.775112,0.4069272,0,1.9,0.083020568,0
54.402096,0.428249,0,1.9,0.087622076,0
61.412258,0.28344333,0,1.9125001,0.20640247,0
61.430099,0.33497411,0,1.911901,0.19042026,0
61.381355,0.30964732,0,1.9,0.19412714,0
61.377048,0.29843709,0,1.9,0.19755965,0
57.036091,0.094093449,0,1.9123324,0.30310944,0
52.359852,0.084964529,0,1.9068218,0.32052571,0
55.251995,0.062986173,0,1.9,0.31047985,0
55.996067,0.062071022,0,1.9,0.30777082,0
3.5853991e-05,8.0710308e-08,0,1.921654,0.40000001,0
12.787774,0.025005931,0,1.9085588,0.38549632,0
4.4298463,0.0086623002,0,1.9,0.39497572,0
-2.7337825e-05,-1.403142e-07,0,1.9,0.40000001,0
60.238804,0.087220438,0,1.90626,0.27920026,0
61.044537,0.099035755,0,1.9007727,0.26412097,0
61.038101,0.097395651,0,1.9,0.26425073,0
60.436764,0.080824867,0,1.9,0.27555162,0
61.442677,0.37352395,0,1.9051474,0.17592269,0
61.444031,0.42008325,0,1.9042197,0.16021448,0
61.432388,0.41345716,0,1.9,0.16130443,0
61.429611,0.37939078,0,1.9,0.17261909,0
57.350368,0.4708738,0,1.9138045,0.10007071,0
55.030979,0.43636182,0,1.9,0.090192445,0
57.915169,0.47239834,0,1.9,0.10391004,0
-0.00034721673,-9.7279667e-07,0,1.9,0,0
16.617508,0.048899293,0,1.9,0.020386023,0
-0.00034721673,-9.7279667e-07,0,1.9,0,0
59.786121,0.070108391,0,1.9,0.28365359,0
58.143158,0.065720588,0,1.9,0.29638875,0
61.430874,0.2190024,0,1.9076016,0.22521341,0
61.375793,0.2601862,0,1.9,0.20881136,0
61.38055,0.25218996,0,1.9,0.21139359,0
37.713215,0.22264457,0,1.9100057,0.050355159,0
46.526093,0.32613364,0,1.9,0.066961013,0
41.224606,0.26103693,0,1.9,0.056516014,0
30.405037,0.06886714,0,1.9042333,0.36269486,0
36.950829,0.075362585,0,1.9,0.35270178,0
32.58445,0.065512598,0,1.9,0.35939768,0
61.457298,0.18468587,0,1.9150869,0.23969322,0
61.290085,0.14439262,0,1.9146045,0.25598624,0
61.345413,0.13910839,0,1.9,0.24802636,0
61.395439,0.15098166,0,1.9,0.24312657,0
61.397381,0.17419554,0,1.9,0.23576596,0
61.079823,0.10313878,0,1.9,0.26199755,0
61.397274,0.33058211,0,1.9,0.18756013,0
61.288197,0.46024314,0,1.9063954,0.14463004,0
61.40564,0.42672408,0,1.9,0.15643734,0
61.31852,0.44834405,0,1.9,0.14774056,0
60.825523,0.47812325,0,1.9,0.13200685,0
61.166145,0.46548757,0,1.9,0.14037262,0
27.451609,0.057548735,0,1.9,0.36673072,0
19.009886,0.034874097,0,1.9,0.37774572,0
31.818413,0.16157313,0,1.9,0.041216478,0
36.609047,0.20815133,0,1.9,0.048461288,0
49.054893,0.072226606,0,1.9,0.32880107,0
57.535664,-0.92809969,0,2.9082372,0.29724568,0
61.211128,-0.84318554,0,2.9078743,0.27283081,0
54.168144,-0.9607479,0,2.9096565,0.31135482,0
49.793362,-0.99021178,0,2.9100962,0.32552832,0
61.809525,-0.24724528,0,2.8998833,0.14024143,0
62.989239,-0.30039334,0,2.9011843,0.15805683,0
63.49456,-0.5802176,0,2.8988314,0.22312041,0
63.646667,-0.47836164,0,2.8979826,0.2026474,0
59.566925,-0.20045897,0,2.8940377,0.12247407,0
56.905037,-0.19664857,0,2.905581,0.10886005,0
-9.287506e-05,2.090346e-06,0,2.905556,0.40000001,0
24.946785,-0.62111843,0,2.8996871,0.37651438,0
-0.00021873764,5.7805539e-07,0,2.909375,0,0
10.200309,-0.015107841,0,2.9019532,0.01430802,0
62.245335,-0.77616757,0,2.9019549,0.26016089,0
38.182247,-1.0168587,0,2.9010673,0.35450613,0
63.555038,-0.37786356,0,2.8931155,0.1827433,0
38.21059,-0.13228117,0,2.9101605,0.05943368,0
30.087601,-0.097436652,0,2.9083276,0.044892397,0
63.177444,-0.68564814,0,2.9071214,0.2406075,0
44.061329,-1.0121602,0,2.9016607,0.34090206,0
20.655272,-0.056239054,0,2.9065418,0.029759474,0
48.220463,-0.15325986,0,2.896718,0.081181146,0
51.977848,-0.17745444,0,2.909375,0.091419034,0
-2.8518002,2.9440107,0,2.627281,0.80423671,0
-2.6173241,2.3441288,0,2.6016557,0.80035174,0
-2.0322111,2.5584688,0,2.6143229,0.78110415,0
-2.748646,6.0933585,0,2.8201756,0.84340137,0
-2.7842121,6.8353353,0,2.8228433,0.82501721,0
-3.4447849,7.9740052,0,2.8094971,0.8203364,0
11.071649,-0.082006119,0,2.6148229,0.43038803,0
12.051593,-0.1831167,0,2.5936465,0.42455855,0
14.711147,-0.0071923961,0,2.6080713,0.41353598,0
0.32850361,8.675703,0,2.7847762,0.62591755,0
-0.12028686,8.9270105,0,2.7862597,0.64517158,0
0.16421267,7.7575088,0,2.7748837,0.63636404,0
-0.085466847,5.1219835,0,2.7317259,0.67322034,0
-0.59772199,6.0701342,0,2.744756,0.68752915,0
-0.38125083,5.2741909,0,2.7310176,0.68695259,0
-0.58050472,8.6330099,0,2.8546379,0.69480956,0
-0.8015905,7.8286858,0,2.8568909,0.71335173,0
-1.0678586,10.450889,0,2.8364592,0.69816321,0
-1.3428735,7.8326387,0,2.8502555,0.74091882,0
-0.66901821,4.2216091,0,2.8717515,0.75441223,0
-0.62108594,5.1676064,0,2.8700449,0.733262,0
-0.05006361,2.8849227,0,2.6444879,0.70728326,0
-0.12115724,3.1551054,0,2.6591997,0.70683807,0
0.31307468,2.7987123,0,2.6440463,0.69273484,0
-2.9755008,4.9600873,0,2.7989666,0.89257324,0
-3.5286212,6.2413177,0,2.7976427,0.86959779,0
-2.6765594,4.9038925,0,2.8097527,0.88042581,0
-1.3649453,3.4592309,0,2.8450713,0.85013252,0
-0.89265782,2.7116878,0,2.8594923,0.83274287,0
-0.63602233,1.7853302,0,2.8605278,0.85117906,0
-5.4502225,6.1462646,0,2.6988099,0.84951782,0
-6.0079131,6.4788737,0,2.7045472,0.86863762,0
-5.7852039,5.924108,0,2.6909251,0.86230451,0
2.3569746,2.0480275,0,2.6633959,0.58735949,0
2.4666717,2.0730138,0,2.6755426,0.57236809,0
2.1701403,2.3245943,0,2.678335,0.58647227,0
1.9769233,8.3573389,0,2.7816975,0.55494338,0
2.4864101,8.7933578,0,2.7837954,0.53765696,0
2.4180238,10.660366,0,2.7977412,0.54603934,0
2.9875038,11.185316,0,2.7993598,0.52984869,0
-9.5369342e-06,-3.9140406e-05,0,2.8650856,0.51643711,0
-1.653154e-05,-7.6240191e-05,0,2.8742683,0.54166603,0
1.8440323,5.9167128,0,2.8560905,0.53399664,0
3.1990547,11.926932,0,2.8344328,0.53397387,0
2.7227843,12.512414,0,2.8308973,0.55139214,0
3.0209084,12.554753,0,2.8123958,0.53665507,0
5.8727078,0.24443737,0,2.6405621,0.47697172,0
4.9695244,0.55739933,0,2.6529408,0.4915559,0
4.8999891,0.3719075,0,2.6358702,0.4974629,0
1.7363286,1.6925458,0,2.5892274,0.65292102,0
2.0986748,1.315491,0,2.5693569,0.64634067,0
2.2590528,1.505335,0,2.5888765,0.63376856,0
8.124671,0.033795845,0,2.6325898,0.45097396,0
10.112399,0.15646353,0,2.6429992,0.4365328,0
9.8247299,-0.014607906,0,2.6266456,0.43814418,0
5.6712141,8.7308369,0,2.7785068,0.46494761,0
6.5551281,5.1407671,0,2.7553909,0.45684415,0
6.949317,7.257369,0,2.7709017,0.44961989,0
5.1401706,-1.705723,0,2.4397256,0.54890317,0
5.0652242,-2.0050566,0,2.4209511,0.54969108,0
5.2020597,-1.9615386,0,2.4186256,0.53514791,0
-1.0019298,0.17673251,0,2.493484,1.1652659,0
-0.55894005,0.092244528,0,2.4856191,1.177722,0
-1.1243484,0.15523888,0,2.4771912,1.1645145,0
1.5901447e-06,-1.5661199e-07,0,2.5391088,1.1802591,0
1.5865854e-06,-1.9683178e-07,0,2.5518978,1.1761794,0
-0.59993291,0.18408355,0,2.5486898,1.1622808,0
-3.0020254,0.56076604,0,2.5086005,1.116425,0
-2.6282012,0.67125148,0,2.5340209,1.1197382,0
-2.2112687,0.49175128,0,2.519469,1.1322103,0
-1.2153485,0.36332718,0,2.5472057,1.1480942,0
-0.79331273,0.21430853,0,2.5337565,1.1618102,0
-1.8701211,0.49650836,0,2.5355642,1.136264,0
-6.094914,-0.076555766,0,2.4807119,0.92778611,0
-6.2051158,-0.52806157,0,2.4602859,0.93846625,0
-5.9686379,-0.4475376,0,2.4661591,0.92482609,0
-7.0065017,3.1727791,0,2.5981491,0.95292819,0
-6.9873953,2.8966429,0,2.5888534,0.97205353,0
-6.9351063,3.3337846,0,2.606286,0.96870476,0
-6.5936279,3.4581032,0,2.6187801,0.98331434,0
-6.7538714,3.145968,0,2.6030741,0.98409885,0
-1.065084,0.74587971,0,2.6818066,1.0856912,0
-1.4243499,1.0564259,0,2.6904635,1.0703809,0
-0.76348275,0.5715273,0,2.6953313,1.0832361,0
