"f_27:0","f_27:1","f_27:2","Points:0","Points:1","Points:2"
18.07268,0.052729122,0,1.911136,0.3504737,0
22.811674,0.055438977,0,1.9087569,0.33395785,0
22.697411,0.044270486,0,1.9,0.33438626,0
21.261139,0.042540878,0,1.9,0.33939427,0
32.692158,0.24958333,0,1.9108925,0.12361887,0
30.725883,0.23074596,0,1.9006302,0.10697974,0
30.833534,0.2315454,0,1.9,0.10787953,0
32.666504,0.24724485,0,1.9,0.12330078,0
7.7767549,0.020412862,0,1.9003623,0.020883568,0
13.16398,0.053494416,0,1.9034983,0.036170933,0
13.109669,0.052938953,0,1.9,0.035986226,0
7.8983192,0.021131633,0,1.9,0.021224711,0
27.123613,0.19288918,0,1.9196368,0.086385623,0
23.986168,0.15717071,0,1.9072458,0.072465442,0
26.378099,0.18313181,0,1.9,0.083020568,0
27.418407,0.19466268,0,1.9,0.087622076,0
35.346615,0.15000118,0,1.9125001,0.20640247,0
35.337849,0.18385795,0,1.911901,0.19042026,0
35.323532,0.16861792,0,1.9,0.19412714,0
35.325241,0.16126755,0,1.9,0.19755965,0
29.42021,0.056692049,0,1.9123324,0.30310944,0
26.065731,0.052716065,0,1.9068218,0.32052571,0
28.08428,0.041717641,0,1.9,0.31047985,0
28.613228,0.041196834,0,1.9,0.30777082,0
1.6047035e-05,6.302573e-08,0,1.921654,0.40000001,0
5.7693849,0.010183529,0,1.9085588,0.38549632,0
1.9985884,0.0035276711,0,1.9,0.39497572,0
-1.145676e-05,-5.6174848e-08,0,1.9,0.40000001,0
32.545261,0.044379607,0,1.90626,0.27920026,0
33.772991,0.045388125,0,1.9007727,0.26412097,0
33.763504,0.044503238,0,1.9,0.26425073,0
32.848816,0.039352797,0,1.9,0.27555162,0
35.191257,0.2077582,0,1.9051474,0.17592269,0
34.856415,0.23175213,0,1.9042197,0.16021448,0
34.879318,0.22868116,0,1.9,0.16130443,0
35.120453,0.21117896,0,1.9,0.17261909,0
29.655294,0.22087052,0,1.9138045,0.10007071,0
27.890127,0.19996147,0,1.9,0.090192445,0
30.203642,0.22500962,0,1.9,0.10391004,0
-0.00016217584,-3.7821872e-07,0,1.9,0,0
7.5914793,0.019926544,0,1.9,0.020386023,0
-0.00016217584,-3.7821872e-07,0,1.9,0,0
32.040977,0.037497245,0,1.9,0.28365359,0
30.410471,0.04004002,0,1.9,0.29638875,0
35.183018,0.10898913,0,1.9076016,0.22521341,0
35.312248,0.13670956,0,1.9,0.20881136,0
35.29055,0.13153502,0,1.9,0.21139359,0
17.774933,0.093562022,0,1.9100057,0.050355159,0
22.545946,0.14112163,0,1.9,0.066961013,0
19.629168,0.11103751,0,1.9,0.056516014,0
14.082994,0.033829816,0,1.9042333,0.36269486,0
17.363052,0.039268155,0,1.9,0.35270178,0
15.170333,0.032748032,0,1.9,0.35939768,0
34.900394,0.088883989,0,1.9150869,0.23969322,0
34.261337,0.06817019,0,1.9146045,0.25598624,0
34.57597,0.063728079,0,1.9,0.24802636,0
34.768177,0.06981498,0,1.9,0.24312657,0
34.926559,0.083262518,0,1.9,0.23576596,0
33.875042,0.047170505,0,1.9,0.26199755,0
35.268757,0.1814934,0,1.9,0.18756013,0
34.229736,0.24745147,0,1.9063954,0.14463004,0
34.716637,0.23444623,0,1.9,0.15643734,0
34.370018,0.24292301,0,1.9,0.14774056,0
33.375675,0.24895895,0,1.9,0.13200685,0
33.974155,0.24806552,0,1.9,0.14037262,0
12.659895,0.02762747,0,1.9,0.36673072,0
8.6639585,0.015361233,0,1.9,0.37774572,0
14.835599,0.0670105,0,1.9,0.041216478,0
17.208687,0.087054491,0,1.9,0.048461288,0
24.05143,0.044165194,0,1.9,0.32880107,0
30.193991,-0.53294361,0,2.9082372,0.29724568,0
33.277393,-0.47146985,0,2.9078743,0.27283081,0
27.938576,-0.56703931,0,2.9096565,0.31135482,0
25.369101,-0.60298496,0,2.9100962,0.32552832,0
33.628529,-0.13457166,0,2.8998833,0.14024143,0
35.105213,-0.16497703,0,2.9011843,0.15805683,0
36.275539,-0.32203606,0,2.8988314,0.22312041,0
36.503593,-0.26365635,0,2.8979826,0.2026474,0
31.481844,-0.10649941,0,2.8940377,0.12247407,0
29.361704,-0.10509057,0,2.905581,0.10886005,0
-4.5758046e-05,1.2775696e-06,0,2.905556,0.40000001,0
11.759857,-0.29263419,0,2.8996871,0.37651438,0
-9.8629585e-05,2.8261911e-07,0,2.909375,0,0
4.5647449,-0.0070139556,0,2.9019532,0.01430802,0
34.418102,-0.43125409,0,2.9019549,0.26016089,0
19.087803,-0.60270458,0,2.9010673,0.35450613,0
36.210781,-0.20408663,0,2.8931155,0.1827433,0
18.135151,-0.063119397,0,2.9101605,0.05943368,0
13.981042,-0.04505524,0,2.9083276,0.044892397,0
35.678177,-0.3837629,0,2.9071214,0.2406075,0
22.281834,-0.63731807,0,2.9016607,0.34090206,0
9.4075994,-0.025202615,0,2.9065418,0.029759474,0
23.696083,-0.075707123,0,2.896718,0.081181146,0
26.000845,-0.091897085,0,2.909375,0.091419034,0
-2.5237169,3.3296154,0,2.627281,0.80423671,0
-2.3291984,2.7600496,0,2.6016557,0.80035174,0
-1.8881785,2.9598224,0,2.6143229,0.78110415,0
-1.8363595,4.4051962,0,2.8201756,0.84340137,0
-1.8174715,4.8532495,0,2.8228433,0.82501721,0
-2.2292099,5.689743,0,2.8094971,0.8203364,0
7.9835401,0.40370199,0,2.6148229,0.43038803,0
8.4876814,0.23949546,0,2.5936465,0.42455855,0
9.5699987,0.34543666,0,2.6080713,0.41353598,0
0.53195441,7.2312727,0,2.7847762,0.62591755,0
0.14054275,7.3569398,0,2.7862597,0.64517158,0
0.36539781,6.7869143,0,2.7748837,0.63636404,0
-0.066945091,5.1798244,0,2.7317259,0.67322034,0
-0.48952332,5.798234,0,2.744756,0.68752915,0
-0.35879993,5.2726774,0,2.7310176,0.68695259,0
-0.3036209,5.6095362,0,2.8546379,0.69480956,0
-0.46004015,5.1187763,0,2.8568909,0.71335173,0
-0.59013361,7.0059156,0,2.8364592,0.69816321,0
-0.81378943,5.2093515,0,2.8502555,0.74091882,0
-0.42198595,2.817812,0,2.8717515,0.75441223,0
-0.37784603,3.4010031,0,2.8700449,0.733262,0
-0.21409206,3.2531438,0,2.6444879,0.70728326,0
-0.28339165,3.5388916,0,2.6591997,0.70683807,0
0.13242392,3.1670773,0,2.6440463,0.69273484,0
-2.1305611,3.792717,0,2.7989666,0.89257324,0
-2.4195814,4.6559038,0,2.7976427,0.86959779,0
-1.889798,3.695045,0,2.8097527,0.88042581,0
-0.94953573,2.5177436,0,2.8450713,0.85013252,0
-0.61557311,1.9378978,0,2.8594923,0.83274287,0
-0.45243049,1.2997595,0,2.8605278,0.85117906,0
-3.9735658,5.3409357,0,2.6988099,0.84951782,0
-4.2820868,5.4247589,0,2.7045472,0.86863762,0
-4.2149792,5.1574812,0,2.6909251,0.86230451,0
2.3117533,2.657263,0,2.6633959,0.58735949,0
2.4739964,2.7192523,0,2.6755426,0.57236809,0
2.1648638,2.9354517,0,2.678335,0.58647227,0
1.8940072,6.8981557,0,2.7816975,0.55494338,0
2.2291603,7.0288558,0,2.7837954,0.53765696,0
2.0764151,7.8308849,0,2.7977412,0.54603934,0
2.4023435,7.92944,0,2.7993598,0.52984869,0
-6.0104135e-06,-2.2121392e-05,0,2.8650856,0.51643711,0
-1.0999465e-05,-4.4431399e-05,0,2.8742683,0.54166603,0
1.0727578,3.3064084,0,2.8560905,0.53399664,0
2.0276628,6.8864779,0,2.8344328,0.53397387,0
1.8734657,7.5746388,0,2.8308973,0.55139214,0
2.2703302,8.2130089,0,2.8123958,0.53665507,0
5.2427206,0.96574283,0,2.6405621,0.47697172,0
4.6112733,1.3025038,0,2.6529408,0.4915559,0
4.6345735,1.1206454,0,2.6358702,0.4974629,0
1.4316612,1.9435985,0,2.5892274,0.65292102,0
1.7228856,1.5453408,0,2.5693569,0.64634067,0
1.9262642,1.8122337,0,2.5888765,0.63376856,0
6.5093117,0.65629208,0,2.6325898,0.45097396,0
7.4062061,0.69182539,0,2.6429992,0.4365328,0
7.3605127,0.53081059,0,2.6266456,0.43814418,0
3.8971369,6.4002261,0,2.7785068,0.46494761,0
4.6074381,4.3257318,0,2.7553909,0.45684415,0
4.532609,5.4193339,0,2.7709017,0.44961989,0
4.7494345,-1.0318227,0,2.4397256,0.54890317,0
4.7187715,-1.2983942,0,2.4209511,0.54969108,0
4.9999614,-1.3042834,0,2.4186256,0.53514791,0
-0.90464145,0.16523491,0,2.493484,1.1652659,0
-0.50620687,0.085233212,0,2.4856191,1.177722,0
-1.0248737,0.14985478,0,2.4771912,1.1645145,0
1.274213e-06,-1.0947477e-07,0,2.5391088,1.1802591,0
1.2081584e-06,-1.3326019e-07,0,2.5518978,1.1761794,0
-0.52994227,0.16361305,0,2.5486898,1.1622808,0
-2.6559055,0.54328161,0,2.5086005,1.116425,0
-2.3055062,0.61635214,0,2.5340209,1.1197382,0
-1.9574119,0.45843881,0,2.519469,1.1322103,0
-1.0707148,0.32486099,0,2.5472057,1.1480942,0
-0.70359457,0.19234681,0,2.5337565,1.1618102,0
-1.6477872,0.45114529,0,2.5355642,1.136264,0
-5.2578139,0.36546707,0,2.4807119,0.92778611,0
-5.4102187,-0.054860752,0,2.4602859,0.93846625,0
-5.1611099,0.035583869,0,2.4661591,0.92482609,0
-5.6855807,2.970933,0,2.5981491,0.95292819,0
-5.7751141,2.6922066,0,2.5888534,0.97205353,0
-5.6590157,3.0231314,0,2.606286,0.96870476,0
-5.4059258,3.052767,0,2.6187801,0.98331434,0
-5.5824924,2.8287628,0,2.6030741,0.98409885,0
-0.91870457,0.64507282,0,2.6818066,1.0856912,0
-1.2215652,0.90980929,0,2.6904635,1.0703809,0
-0.65956199,0.4947592,0,2.6953313,1.0832361,0
-0.16650541,2.3457608,0,2.5947077,0.71436799,0
0.34747437,2.2330093,0,2.5931091,0.69435084,0
0.11590351,2.5656955,0,2.6094444,0.70063168,0
-4.3305016,0.11972336,0,2.4732871,0.88872075,0
-4.6022558,0.35172969,0,2.4827583,0.89896905,0
-4.2622466,0.41080502,0,2.486464,0.88513505,0
-1.1714962,1.3745605,0,2.7671943,0.99559879,0
