"f_27:0","f_27:1","f_27:2","Points:0","Points:1","Points:2"
13.29848,0.064817831,0,1.911136,0.3504737,0
16.787226,0.080693863,0,1.9087569,0.33395785,0
16.695059,0.070597015,0,1.9,0.33438626,0
15.637049,0.064990699,0,1.9,0.33939427,0
24.384987,0.20977689,0,1.9108925,0.12361887,0
22.678999,0.18674552,0,1.9006302,0.10697974,0
22.772778,0.18765131,0,1.9,0.10787953,0
24.366144,0.20627117,0,1.9,0.12330078,0
5.612093,0.015638141,0,1.9003623,0.020883568,0
9.5012922,0.041342311,0,1.9034983,0.036170933,0
9.462451,0.040776934,0,1.9,0.035986226,0
5.6998997,0.01617991,0,1.9,0.021224711,0
19.79323,0.15392998,0,1.9196368,0.086385623,0
17.412836,0.1232796,0,1.9072458,0.072465442,0
19.234512,0.1441453,0,1.9,0.083020568,0
20.025497,0.15369256,0,1.9,0.087622076,0
27.265961,0.17457995,0,1.9125001,0.20640247,0
27.232843,0.19455543,0,1.911901,0.19042026,0
27.239883,0.18147755,0,1.9,0.19412714,0
27.24699,0.17709716,0,1.9,0.19755965,0
21.817045,0.10341671,0,1.9123324,0.30310944,0
19.221481,0.088864841,0,1.9068218,0.32052571,0
20.767834,0.085998304,0,1.9,0.31047985,0
21.175781,0.087296672,0,1.9,0.30777082,0
1.1594523e-05,7.9433974e-08,0,1.921654,0.40000001,0
4.255743,0.0097325779,0,1.9085588,0.38549632,0
1.4742436,0.0033714736,0,1.9,0.39497572,0
-8.4257317e-06,-2.9698576e-08,0,1.9,0.40000001,0
24.411602,0.10081542,0,1.90626,0.27920026,0
25.543026,0.10234157,0,1.9007727,0.26412097,0
25.533991,0.1014704,0,1.9,0.26425073,0
24.689581,0.096023187,0,1.9,0.27555162,0
27.024479,0.20483817,0,1.9051474,0.17592269,0
26.591688,0.21481143,0,1.9042197,0.16021448,0
26.625425,0.21227001,0,1.9,0.16130443,0
26.937744,0.20479779,0,1.9,0.17261909,0
21.794926,0.17864016,0,1.9138045,0.10007071,0
20.398514,0.15847528,0,1.9,0.090192445,0
22.259903,0.18144076,0,1.9,0.10391004,0
